<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
05/07/21;12:15:00,131.0200000,131.0200000,130.7700000,130.8100000,50373
05/07/21;12:20:00,130.8000000,130.9600000,130.8000000,130.9500000,30796
05/07/21;12:25:00,130.9400000,130.9400000,130.8600000,130.8600000,26883
05/07/21;12:30:00,130.8500000,130.8700000,130.6700000,130.7200000,30400
05/07/21;12:35:00,130.7200000,130.7300000,130.6400000,130.6750000,26959
05/07/21;12:40:00,130.6600000,130.6600000,130.4600000,130.4700000,35148
05/07/21;12:45:00,130.4600000,130.5300000,130.3850000,130.5300000,48607
05/07/21;12:50:00,130.5400000,130.5900000,130.4700000,130.5500000,27960
05/07/21;12:55:00,130.5600000,130.6250000,130.4600000,130.5200000,30481
05/07/21;13:00:00,130.5200000,130.6800000,130.4800000,130.5900000,28192
05/07/21;13:05:00,130.6000000,130.6100000,130.5400000,130.6100000,19615
05/07/21;13:10:00,130.6000000,130.6000000,130.2500000,130.5400000,57779
05/07/21;13:15:00,130.5350000,130.5700000,130.3700000,130.4200000,34194
05/07/21;13:20:00,130.4000000,130.4200000,130.2800000,130.3000000,50004
05/07/21;13:25:00,130.3100000,130.3400000,130.1400000,130.2400000,44023
05/07/21;13:30:00,130.2100000,130.2400000,130.1400000,130.1500000,54779
05/07/21;13:35:00,130.1500000,130.3500000,130.1500000,130.3100000,26583
05/07/21;13:40:00,130.3300000,130.3300000,130.2200000,130.2300000,35969
05/07/21;13:45:00,130.2200000,130.2400000,130.1200000,130.2100000,39679
05/07/21;13:50:00,130.2100000,130.3200000,130.1400000,130.2400000,33245
05/07/21;13:55:00,130.2300000,130.2500000,130.0650000,130.0700000,33117
05/07/21;14:00:00,130.0800000,130.1300000,130.0100000,130.0100000,33153
05/07/21;14:05:00,130.0000000,130.0900000,129.8550000,129.9900000,64523
05/07/21;14:10:00,130.0100000,130.1500000,130.0000000,130.1400000,23545
05/07/21;14:15:00,130.1300000,130.2100000,130.1000000,130.1100000,26445
05/07/21;14:20:00,130.1200000,130.1800000,130.0900000,130.1500000,24379
05/07/21;14:25:00,130.1450000,130.1800000,130.0500000,130.1700000,31590
05/07/21;14:30:00,130.1600000,130.2500000,130.1600000,130.2500000,29139
05/07/21;14:35:00,130.2400000,130.2600000,130.1800000,130.1800000,12750
05/07/21;14:40:00,130.1800000,130.2000000,130.0100000,130.1000000,41168
05/07/21;14:45:00,130.1100000,130.1100000,129.9100000,129.9800000,42294
05/07/21;14:50:00,129.9900000,130.0400000,129.9300000,130.0400000,33665
05/07/21;14:55:00,130.0400000,130.2300000,130.0300000,130.2300000,46725
05/07/21;15:00:00,130.2400000,130.3650000,130.1900000,130.3000000,32432
05/07/21;15:05:00,130.3000000,130.4500000,130.2200000,130.2600000,40362
05/07/21;15:10:00,130.2800000,130.4200000,130.2800000,130.4200000,36978
05/07/21;15:15:00,130.4000000,130.4700000,130.3800000,130.4200000,34876
05/07/21;15:20:00,130.4200000,130.5200000,130.4200000,130.4450000,39477
05/07/21;15:25:00,130.4450000,130.5900000,130.4450000,130.5250000,43041
05/07/21;15:30:00,130.5300000,130.5500000,130.3700000,130.4900000,73396
05/07/21;15:35:00,130.4900000,130.5600000,130.3700000,130.4400000,62798
05/07/21;15:40:00,130.4400000,130.5100000,130.3100000,130.3600000,53625
05/07/21;15:45:00,130.3800000,130.4300000,130.2500000,130.2600000,39882
05/07/21;15:50:00,130.2600000,130.4400000,130.2200000,130.4100000,98005
05/07/21;15:55:00,130.4000000,130.5000000,130.3200000,130.4500000,102044
05/07/21;16:00:00,130.4550000,130.5400000,130.1700000,130.2000000,241920
05/10/21;09:35:00,129.4100000,129.5200000,128.4700000,128.6100000,212190
05/10/21;09:40:00,128.6200000,128.7900000,128.3550000,128.6000000,99815
05/10/21;09:45:00,128.5600000,128.7300000,128.2900000,128.7000000,74856
05/10/21;09:50:00,128.7100000,128.9200000,128.6200000,128.6900000,121884
05/10/21;09:55:00,128.7000000,128.7400000,128.3200000,128.3300000,92011
05/10/21;10:00:00,128.3200000,128.5800000,128.1800000,128.4500000,107306
05/10/21;10:05:00,128.4600000,128.5000000,128.0600000,128.3200000,77043
05/10/21;10:10:00,128.3300000,128.3600000,128.0800000,128.3000000,44685
05/10/21;10:15:00,128.3000000,128.4800000,128.2900000,128.3800000,46582
05/10/21;10:20:00,128.3700000,128.6500000,128.2300000,128.5100000,96124
05/10/21;10:25:00,128.4900000,128.6200000,128.2700000,128.3900000,84264
05/10/21;10:30:00,128.3800000,128.5000000,128.2800000,128.3900000,44309
05/10/21;10:35:00,128.3600000,128.3600000,128.1500000,128.2000000,79625
05/10/21;10:40:00,128.2000000,128.5700000,128.2000000,128.5700000,48237
05/10/21;10:45:00,128.5700000,128.5700000,128.3200000,128.3900000,35963
05/10/21;10:50:00,128.3400000,128.3400000,127.9500000,127.9800000,78879
05/10/21;10:55:00,127.9800000,128.1200000,127.8700000,128.0100000,79517
05/10/21;11:00:00,128.0050000,128.1500000,127.9500000,128.1500000,53136
05/10/21;11:05:00,128.1900000,128.2400000,127.9000000,128.0400000,85322
05/10/21;11:10:00,128.0400000,128.1900000,127.9800000,128.1500000,43908
05/10/21;11:15:00,128.1000000,128.2900000,128.0700000,128.1700000,61750
05/10/21;11:20:00,128.1400000,128.3600000,128.0900000,128.3500000,57384
05/10/21;11:25:00,128.3400000,128.4800000,128.3400000,128.3750000,46009
05/10/21;11:30:00,128.3600000,128.4300000,128.2600000,128.3100000,36726
05/10/21;11:35:00,128.3200000,128.3600000,128.1400000,128.2100000,32372
05/10/21;11:40:00,128.2100000,128.2700000,128.1200000,128.2200000,42762
05/10/21;11:45:00,128.1800000,128.4000000,128.1200000,128.3900000,38237
05/10/21;11:50:00,128.4100000,128.4100000,128.2700000,128.3400000,22523
05/10/21;11:55:00,128.3500000,128.3800000,128.2600000,128.3700000,28550
05/10/21;12:00:00,128.3700000,128.5400000,128.3450000,128.5300000,38126
05/10/21;12:05:00,128.5400000,128.6000000,128.5000000,128.6000000,23943
05/10/21;12:10:00,128.6000000,128.6000000,128.5000000,128.5200000,16125
05/10/21;12:15:00,128.5300000,128.7000000,128.5200000,128.6600000,29654
